ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
11124012;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119009;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119020;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119001;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11119014;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117038;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11124003;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119015;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119011;1,3962E+11;0;48;48;28/10/2020;202010;120;DOM
11119002;1,3932E+12;0;176;176;28/10/2020;202010;120;DOM
11119006;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119023;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119004;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119003;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11119008;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119007;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119024;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119005;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117026;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124004;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124008;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117028;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124002;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117033;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124006;2,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119016;1,8592E+11;0;48;48;28/10/2020;202010;120;DOM
11124011;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119010;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117034;2,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119021;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119019;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119013;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119018;1,3962E+12;0;48;48;28/10/2020;202010;120;DOM
11119029;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119031;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117010;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117008;1,8812E+12;0;48;48;28/10/2020;202010;120;DOM
11117021;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117023;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117036;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117030;1,5102E+12;0;48;48;28/10/2020;202010;120;DOM
11119038;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119035;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119033;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117048;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124055;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11119028;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119030;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119032;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119034;1,3862E+12;0;48;48;28/10/2020;202010;120;DOM
11119037;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11119039;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124046;2121190;0;48;48;28/10/2020;202010;120;DOM
11117007;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117006;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117001;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117002;1,6482E+12;0;48;48;28/10/2020;202010;120;DOM
11117009;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117020;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117022;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117024;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11117027;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117029;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117031;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117035;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11117037;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11503075;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503076;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503072;1,5082E+12;0;48;48;28/10/2020;202010;120;DOM
11503077;1,4062E+12;0;48;48;28/10/2020;202010;120;DOM
11812010;1,3932E+12;0;88;88;28/10/2020;202010;120;DOM
11812022;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11824006;1,12199E+16;0;48;48;28/10/2020;202010;120;DOM
11901066;2,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11901068;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11901045;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11901046;1,8582E+12;0;176;176;28/10/2020;202010;120;DOM
11901047;1,3942E+11;0;176;176;28/10/2020;202010;120;DOM
11901083;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503019;2E13201300163;0;48;48;28/10/2020;202010;120;DOM
11503051;1,05198E+16;0;176;176;28/10/2020;202010;120;DOM
11503046;1,05196E+16;0;176;176;28/10/2020;202010;120;DOM
11901028;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11814009;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11814010;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11814004;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11821004;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11814022;1,3932E+12;0;176;176;28/10/2020;202010;120;DOM
11814029;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11503062;1,05199E+16;0;48;48;28/10/2020;202010;120;DOM
11503071;1,4232E+12;0;48;48;28/10/2020;202010;120;DOM
11503070;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11812007;1,05198E+16;0;88;88;28/10/2020;202010;120;DOM
11812016;1,8582E+12;0;176;176;28/10/2020;202010;120;DOM
11503055;1,3932E+12;0;176;176;28/10/2020;202010;120;DOM
11503056;1,05197E+16;0;176;176;28/10/2020;202010;120;DOM
11503058;1,08198E+16;0;48;48;28/10/2020;202010;120;DOM
11503060;1,05198E+16;0;48;48;28/10/2020;202010;120;DOM
11503061;1E14201100045;0;48;48;28/10/2020;202010;120;DOM
11503063;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11503064;2,2462E+12;0;48;48;28/10/2020;202010;120;DOM
11503066;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503067;2,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503068;1,5182E+12;0;48;48;28/10/2020;202010;120;DOM
11824003;1,05199E+16;0;48;48;28/10/2020;202010;120;DOM
11824004;1,3972E+12;0;48;48;28/10/2020;202010;120;DOM
11824007;1,05198E+16;0;176;176;28/10/2020;202010;120;DOM
11824008;2,6822E+12;0;176;176;28/10/2020;202010;120;DOM
11824009;1,6712E+12;0;176;176;28/10/2020;202010;120;DOM
11824011;1,0632E+12;0;48;48;28/10/2020;202010;120;DOM
11824012;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11824015;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11824016;1,5482E+12;0;48;48;28/10/2020;202010;120;DOM
11824017;1,4832E+12;0;48;48;28/10/2020;202010;120;DOM
11824019;1,4832E+12;0;48;48;28/10/2020;202010;120;DOM
11503037;2,12196E+16;0;48;48;28/10/2020;202010;120;DOM
11503034;2,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503035;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503036;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11503007;1,05195E+16;0;48;48;28/10/2020;202010;120;DOM
11503009;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503010;1,3922E+12;0;48;48;28/10/2020;202010;120;DOM
11503012;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503013;2,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11503014;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503015;1,05194E+16;0;48;48;28/10/2020;202010;120;DOM
11503016;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503017;2,05198E+16;0;48;48;28/10/2020;202010;120;DOM
11503018;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503020;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503021;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503022;1E14201100161;0;48;48;28/10/2020;202010;120;DOM
11503023;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11503024;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503025;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503027;1,06198E+16;0;48;48;28/10/2020;202010;120;DOM
11503028;1,12196E+15;0;48;48;28/10/2020;202010;120;DOM
11503029;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503030;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11503031;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503033;1,05198E+16;0;48;48;28/10/2020;202010;120;DOM
11503039;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11503040;1,05199E+16;0;48;48;28/10/2020;202010;120;DOM
11503042;1,05198E+16;0;176;176;28/10/2020;202010;120;DOM
11503043;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11503047;1,05197E+14;0;176;176;28/10/2020;202010;120;DOM
11503048;1,05197E+16;0;176;176;28/10/2020;202010;120;DOM
11503049;1,05196E+16;0;176;176;28/10/2020;202010;120;DOM
11503052;1,05197E+16;0;176;176;28/10/2020;202010;120;DOM
11820002;2,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11820003;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11820007;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11820008;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11820009;1,3972E+12;0;48;48;28/10/2020;202010;120;DOM
11821002;2,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11821003;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11803005;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11803007;2,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11823001;1,8592E+12;0;88;88;28/10/2020;202010;120;DOM
11823005;1,8582E+12;0;176;176;28/10/2020;202010;120;DOM
11823006;2,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11804002;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11804005;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11812002;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11812003;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11812004;1,05196E+15;0;48;48;28/10/2020;202010;120;DOM
11812005;1,05196E+16;0;48;48;28/10/2020;202010;120;DOM
11812006;1,12198E+16;0;48;48;28/10/2020;202010;120;DOM
11812008;1,05197E+16;0;48;48;28/10/2020;202010;120;DOM
11812009;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11812013;1,05196E+16;0;88;88;28/10/2020;202010;120;DOM
11812014;1,05196E+16;0;176;176;28/10/2020;202010;120;DOM
11001013;1,12195E+16;0;48;48;28/10/2020;202010;120;DOM
11001014;1,12196E+16;0;48;48;28/10/2020;202010;120;DOM
11001015;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11001017;1,05197E+12;0;48;48;28/10/2020;202010;120;DOM
11001011;1,12197E+16;0;176;176;28/10/2020;202010;120;DOM
11001010;1,8582E+12;0;176;176;28/10/2020;202010;120;DOM
11001001;1,05198E+16;0;176;176;28/10/2020;202010;120;DOM
11001002;1,05198E+16;0;176;176;28/10/2020;202010;120;DOM
11001003;1,4242E+12;0;48;48;28/10/2020;202010;120;DOM
11001004;1,05195E+15;0;48;48;28/10/2020;202010;120;DOM
11001005;1,05195E+16;0;48;48;28/10/2020;202010;120;DOM
11001006;1,12198E+16;0;48;48;28/10/2020;202010;120;DOM
11814015;1,4892E+12;0;48;48;28/10/2020;202010;120;DOM
11814019;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11814020;2,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11814021;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11901030;1,7512E+12;0;48;48;28/10/2020;202010;120;DOM
11901022;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11502004;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11505009;2,0532E+12;0;176;176;28/10/2020;202010;120;DOM
11505002;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11505003;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11505004;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11505006;1,3982E+12;0;48;48;28/10/2020;202010;120;DOM
11505005;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11505014;1,3982E+12;0;176;176;28/10/2020;202010;120;DOM
11505001;1,8722E+12;0;48;48;28/10/2020;202010;120;DOM
11504001;ges;0;176;176;28/10/2020;202010;120;DOM
11203001;ges;0;48;48;28/10/2020;202010;120;DOM
11203002;ges;0;48;48;28/10/2020;202010;120;DOM
11203003;ges;0;48;48;28/10/2020;202010;120;DOM
11203012;ges;0;48;48;28/10/2020;202010;120;DOM
11203015;ges;0;48;48;28/10/2020;202010;120;DOM
11203008;ges;0;48;48;28/10/2020;202010;120;DOM
11204005;ges;0;48;48;28/10/2020;202010;120;DOM
11204001;ges;0;176;176;28/10/2020;202010;120;DOM
11304001;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11304003;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503006;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11503002;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11503004;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11503005;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11503001;1,3042E+12;0;48;48;28/10/2020;202010;120;DOM
11110003;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11201010;1,4022E+12;0;48;48;28/10/2020;202010;120;DOM
11112005;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11112013;1,4412E+12;0;48;48;28/10/2020;202010;120;DOM
11112001;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11509001;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11506003;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11506002;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11506013;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11506005;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11506001;2,4972E+12;0;48;48;28/10/2020;202010;120;DOM
11506004;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11506012;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11506009;2,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11112012;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11112009;1,4262E+12;0;48;48;28/10/2020;202010;120;DOM
11801003;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11103002;ges;0;48;48;28/10/2020;202010;120;DOM
11103022;ges;0;48;48;28/10/2020;202010;120;DOM
11103023;ges;0;48;48;28/10/2020;202010;120;DOM
11103024;ges;0;48;48;28/10/2020;202010;120;DOM
11114001;ges;0;48;48;28/10/2020;202010;120;DOM
11114002;ges;0;88;88;28/10/2020;202010;120;DOM
11701004;ges;0;48;48;28/10/2020;202010;120;DOM
11803004;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11214023;1,4022E+12;0;48;48;28/10/2020;202010;120;DOM
11214003;1,5482E+12;0;48;48;28/10/2020;202010;120;DOM
11214008;1,4412E+12;0;48;48;28/10/2020;202010;120;DOM
11214011;1,4412E+12;0;176;176;28/10/2020;202010;120;DOM
11102006;ges;0;88;88;28/10/2020;202010;120;DOM
11102012;ges;0;48;48;28/10/2020;202010;120;DOM
11102018;ges;0;48;48;28/10/2020;202010;120;DOM
11102002;ges;0;48;48;28/10/2020;202010;120;DOM
11102009;ges;0;48;48;28/10/2020;202010;120;DOM
11103012;ges;0;48;48;28/10/2020;202010;120;DOM
11103001;ges;0;48;48;28/10/2020;202010;120;DOM
11103003;ges;0;88;88;28/10/2020;202010;120;DOM
11107002;ges;0;48;48;28/10/2020;202010;120;DOM
11507025;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11507018;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11507008;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11507021;1,3942E+12;0;88;88;28/10/2020;202010;120;DOM
11507013;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11507005;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11507014;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11507006;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11507017;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11507028;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11507032;1,3922E+12;0;176;176;28/10/2020;202010;120;DOM
11501001;ges;0;48;48;28/10/2020;202010;120;DOM
11501002;ges;0;48;48;28/10/2020;202010;120;DOM
11501006;ges;0;48;48;28/10/2020;202010;120;DOM
11501007;ges;0;48;48;28/10/2020;202010;120;DOM
11501009;ges;0;48;48;28/10/2020;202010;120;DOM
11501005;ges;0;48;48;28/10/2020;202010;120;DOM
11501008;ges;0;48;48;28/10/2020;202010;120;DOM
11108014;ges;0;176;176;28/10/2020;202010;120;DOM
11206004;ges;0;48;48;28/10/2020;202010;120;DOM
11502001;1,3932E+12;0;176;176;28/10/2020;202010;120;DOM
11502003;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11502002;1,3942E+12;0;176;176;28/10/2020;202010;120;DOM
11207002;ges;0;48;48;28/10/2020;202010;120;DOM
11303005;ges;0;48;48;28/10/2020;202010;120;DOM
11109001;ges;0;48;48;28/10/2020;202010;120;DOM
11702028;ges;0;48;48;28/10/2020;202010;120;DOM
11702023;1E11201000299;0;48;48;28/10/2020;202010;120;DOM
11702026;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11702014;1,8592E+12;0;88;88;28/10/2020;202010;120;DOM
11702019;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11702015;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11702012;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11702021;1,8582E+12;0;48;48;28/10/2020;202010;120;DOM
11702006;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11702020;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11702009;2,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11702025;1,8582E+13;0;48;48;28/10/2020;202010;120;DOM
11702007;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11702024;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11802001;1,8582E+12;0;176;176;28/10/2020;202010;120;DOM
11301001;1,3942E+12;0;48;48;28/10/2020;202010;120;DOM
11101005;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11101007;1,3922E+12;0;48;48;28/10/2020;202010;120;DOM
11101008;2,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11101015;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11101017;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11101020;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11101023;1,3932E+12;0;88;88;28/10/2020;202010;120;DOM
11124053;1,8592E+12;0;88;88;28/10/2020;202010;120;DOM
11124056;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11124077;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11124007;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124010;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124028;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11901096;1,3972E+12;0;88;88;28/10/2020;202010;120;DOM
11901097;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11901092;1,3972E+12;0;176;176;28/10/2020;202010;120;DOM
11901087;1,3932E+12;0;176;176;28/10/2020;202010;120;DOM
11124090;1,4252E+12;0;48;48;28/10/2020;202010;120;DOM
11124060;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11124061;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124062;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124089;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124071;1,8592E+12;0;88;88;28/10/2020;202010;120;DOM
11124072;1,3932E+12;0;88;88;28/10/2020;202010;120;DOM
11124073;1,8592E+12;0;88;88;28/10/2020;202010;120;DOM
11124074;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11124075;1,6042E+12;0;48;48;28/10/2020;202010;120;DOM
11124079;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11124081;2,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11124082;1,8592E+12;0;48;48;28/10/2020;202010;120;DOM
11124083;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11124086;1,5592E+12;0;48;48;28/10/2020;202010;120;DOM
11124087;1,3932E+12;0;48;48;28/10/2020;202010;120;DOM
11124092;1,5822E+12;0;48;48;28/10/2020;202010;120;DOM
11124093;1,8592E+12;0;176;176;28/10/2020;202010;120;DOM
11124094;1,0882E+12;0;176;176;28/10/2020;202010;120;DOM
12148002;41285879;23429;25929;2500;28/10/2020;202010;30;PRO
12809057;14225394353;7424;8064;640;28/10/2020;202010;30;PRO
12809003;42237648;52783;53513;730;28/10/2020;202010;30;PRO
12202071;1604215752;3496;5596;2100;28/10/2020;202010;30;PRO
12202072;131304;2215;2415;200;28/10/2020;202010;30;PRO
12202139;41289962;1338;1378;40;28/10/2020;202010;30;PRO
12202098;41235897;8134;8734;600;28/10/2020;202010;30;PRO
12202096;14225394361;3870;4350;480;28/10/2020;202010;30;PRO
12202018;3445;33860;34560;700;28/10/2020;202010;30;PRO
12815053;14225393819;3171;3171;0;28/10/2020;202010;30;PRO
12815046;000-3813;45844;48380;2536;28/10/2020;202010;30;PRO
12815057;41235795;3062;3082;20;28/10/2020;202010;30;PRO
12815058;82368344;2395;2495;100;28/10/2020;202010;30;PRO
12815061;82450481;26;34;8;28/10/2020;202010;30;PRO
12815073;37219578673;156;296;140;28/10/2020;202010;30;PRO
12815063;82449227;0;0;0;28/10/2020;202010;30;PRO
12815064;82448732;0;0;0;28/10/2020;202010;30;PRO
12815065;82448972;0;0;0;28/10/2020;202010;30;PRO
12815066;82449057;0;0;0;28/10/2020;202010;30;PRO
12815067;82449136;0;0;0;28/10/2020;202010;30;PRO
12815047;41235871;22847;24447;1600;28/10/2020;202010;30;PRO
12115246;7098556;1460;1560;100;28/10/2020;202010;30;PRO
12115357;41290396;3721;4621;900;28/10/2020;202010;30;PRO
12115361;41235818;4806;5706;900;28/10/2020;202010;30;PRO
12115327;41290380;197;247;50;28/10/2020;202010;30;PRO
12115110;7098405;1122;1256;134;28/10/2020;202010;30;PRO
12115303;41235924;9871;10871;1000;28/10/2020;202010;30;PRO
12115109;7099192;3294;3494;200;28/10/2020;202010;30;PRO
12115338;41290241;3693;4393;700;28/10/2020;202010;30;PRO
12115182;14250515211;1358;1378;20;28/10/2020;202010;30;PRO
12115278;82369893;1822;1902;80;28/10/2020;202010;30;PRO
12115305;41237511;1927;2127;200;28/10/2020;202010;30;PRO
12115313;41285570;1245;1445;200;28/10/2020;202010;30;PRO
12115272;82369770;170;185;15;28/10/2020;202010;30;PRO
12115228;7099263;28;29;1;28/10/2020;202010;30;PRO
12115362;37219569789;431;497;66;28/10/2020;202010;30;PRO
12115333;41290372;96;111;15;28/10/2020;202010;30;PRO
12115012;7098767;3407;3707;300;28/10/2020;202010;30;PRO
12115019;7098717;1579;1699;120;28/10/2020;202010;30;PRO
12115198;7098758;3003;3403;400;28/10/2020;202010;30;PRO
12115119;7099289;2260;2350;90;28/10/2020;202010;30;PRO
12115331;41289960;865;945;80;28/10/2020;202010;30;PRO
12115020;7098499;1904;1954;50;28/10/2020;202010;30;PRO
12618057;41235916;2576;2706;130;28/10/2020;202010;30;PRO
12618053;82369850;1329;1449;120;28/10/2020;202010;30;PRO
12450184;82450238;48;52;4;28/10/2020;202010;30;PRO
12450175;82449125;638;758;120;28/10/2020;202010;30;PRO
12450117;14225393827;1517;1517;0;28/10/2020;202010;30;PRO
12450171;82450091;446;464;18;28/10/2020;202010;30;PRO
12450164;82449586;227;231;4;28/10/2020;202010;30;PRO
12450154;41235778;5022;6022;1000;28/10/2020;202010;30;PRO
12450155;41235865;4224;4239;15;28/10/2020;202010;30;PRO
12450124;14225393843;2042;2042;0;28/10/2020;202010;30;PRO
12450143;41236166;23217;25432;2215;28/10/2020;202010;30;PRO
12450144;82368410;937;938;1;28/10/2020;202010;30;PRO
12450158;41235776;43673;46673;3000;28/10/2020;202010;30;PRO
12450159;41237573;7780;8780;1000;28/10/2020;202010;30;PRO
124139066;14225394783;12452;12702;250;28/10/2020;202010;30;PRO
